875,Eiscue (Ice Face),ice,470,75,80,110,65,90,50
875,Eiscue (Noice Face),ice,470,75,80,70,65,50,130
876,Indeedee (Male),"psychic,normal",475,60,65,55,105,95,95
876,Indeedee (Female),"psychic,normal",475,70,55,65,95,105,85
877,Morpeko (Full Belly Mode),"electric,dark",436,58,95,58,70,58,97
877,Morpeko (Hangry Mode),"electric,dark",436,58,95,58,70,58,97
878,Cufant,steel,330,72,80,49,40,49,40
879,Copperajah,steel,500,122,130,69,80,69,30
880,Dracozolt,"electric,dragon",505,90,100,90,80,70,75
881,Arctozolt,"electric,ice",505,90,100,90,90,80,55
882,Dracovish,"water,dragon",505,90,90,100,70,80,75
883,Arctovish,"water,ice",505,90,90,100,80,90,55
884,Duraludon,"steel,dragon",535,70,95,115,120,50,85
885,Dreepy,"dragon,ghost",270,28,60,30,40,30,82
886,Drakloak,"dragon,ghost",410,68,80,50,60,50,102
887,Dragapult,"dragon,ghost",600,88,120,75,100,75,142
888,Zacian (Crowned Sword),"fairy,steel",720,92,170,115,80,115,148
888,Zacian (Hero of Many Battles),fairy,670,92,130,115,80,115,138
889,Zamazenta (Crowned Shield),"fighting,steel",720,92,130,145,80,145,128
889,Zamazenta (Hero of Many Battles),fighting,670,92,130,115,80,115,138
890,Eternatus,"poison,dragon",690,140,85,95,145,95,130
890,Eternatus (Eternamax),"poison,dragon",1125,255,115,250,125,250,130
891,Kubfu,fighting,385,60,90,60,53,50,72
892,Urshifu (Single Strike Style),"fighting,dark",550,100,130,100,63,60,97
892,Urshifu (Rapid Strike Style),"fighting,water",550,100,130,100,63,60,97
893,Zarude,"dark,grass",600,105,120,105,70,95,105
894,Regieleki,electric,580,80,100,50,100,50,200
895,Regidrago,dragon,580,200,100,50,100,50,80
896,Glastrier,ice,580,100,145,130,65,110,30
897,Spectrier,ghost,580,100,65,60,145,80,130
898,Calyrex,"psychic,grass",500,100,80,80,80,80,80
898,Calyrex (Ice Rider),"psychic,ice",680,100,165,150,85,130,50
898,Calyrex (Shadow Rider),"psychic,ghost",680,100,85,80,165,100,150
